round,trial,score,vs_left,action,win_probability,win_low,win_high,conv_low,conv_high
2,2,17,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,17,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,17,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,18,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,18,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,18,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,18,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,18,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,18,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,18,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,18,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,18,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,18,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,18,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,19,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,19,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,19,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,19,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,19,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,19,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,19,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,19,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,19,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,19,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,19,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,20,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,20,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,20,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,20,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,20,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,20,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,20,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,20,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,20,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,20,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,20,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,21,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,21,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,21,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,21,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,21,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,21,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,21,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,21,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,21,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,21,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,21,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,22,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,22,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,22,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,22,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,22,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,22,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,22,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,22,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,22,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,22,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,22,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,23,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,23,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,23,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,23,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,23,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,23,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,23,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,23,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,23,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,23,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,23,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,24,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,24,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,24,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,24,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,24,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,24,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,24,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,24,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,24,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,24,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,24,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,25,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,25,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,25,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,25,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,25,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,25,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,25,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,25,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,25,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,25,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,25,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,26,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,26,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,26,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,26,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,26,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,26,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,26,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,26,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,26,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,26,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,26,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,27,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,27,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,27,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,27,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,27,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,27,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,27,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,27,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,27,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,27,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,27,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,28,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,28,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,28,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,28,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,28,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,28,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,28,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,28,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,28,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,28,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,28,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,29,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,29,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,29,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,29,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,29,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,29,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,29,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,29,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,29,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,29,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,29,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,30,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,30,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,30,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,30,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,30,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,30,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,30,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,30,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,30,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,30,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,30,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,31,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,31,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,31,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,31,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,31,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,31,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,31,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,31,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,31,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,31,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,31,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,32,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,32,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,32,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,32,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,32,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,32,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,32,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,32,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,32,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,32,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,32,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,33,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,33,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,33,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,33,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,33,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,33,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,33,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,33,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,33,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,33,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,33,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,34,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,34,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,34,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,34,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,34,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,34,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,34,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,34,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,34,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,34,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,34,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,35,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,35,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,35,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,35,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,35,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,35,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,35,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,35,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,35,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,35,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,35,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,36,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,36,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,36,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,36,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,36,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,36,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,36,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,36,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,36,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,36,3,large,0.19968689175068446,70.0,100.0,60,70
2,2,36,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,37,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,37,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,37,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,37,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,37,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,37,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,37,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,37,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,37,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,37,3,large,0.19968689175068446,70.0,100.0,60,70
2,2,37,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,38,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,38,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,38,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,38,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,38,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,38,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,38,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,38,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,38,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,38,3,large,0.19968689175068446,70.0,100.0,60,70
2,2,38,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,39,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,39,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,39,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,39,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,39,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,39,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,39,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,39,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,39,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,39,3,large,0.19968689175068446,70.0,100.0,60,70
2,2,39,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,40,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,40,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,40,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,40,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,40,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,40,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,40,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,40,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,40,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,40,3,large,0.19968689175068446,70.0,100.0,60,70
2,2,40,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,41,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,41,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,41,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,41,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,41,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,41,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,41,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,41,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,41,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,41,3,large,0.19968689175068446,70.0,100.0,60,70
2,2,41,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,42,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,42,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,42,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,42,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,42,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,42,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,42,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,42,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,42,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,42,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,42,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,43,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,43,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,43,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,43,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,43,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,43,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,43,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,43,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,43,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,43,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,43,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,44,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,44,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,44,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,44,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,44,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,44,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,44,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,44,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,44,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,44,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,44,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,45,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,45,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,45,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,45,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,45,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,45,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,45,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,45,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,45,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,45,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,45,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,46,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,46,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,46,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,46,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,46,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,46,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,46,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,46,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,46,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,46,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,46,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,47,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,47,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,47,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,47,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,47,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,47,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,47,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,47,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,47,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,47,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,47,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,48,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,48,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,48,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,48,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,48,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,48,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,48,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,48,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,48,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,48,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,48,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,49,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,49,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,49,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,49,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,49,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,49,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,49,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,49,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,49,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,49,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,49,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,50,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,50,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,50,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,50,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,50,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,50,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,50,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,50,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,50,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,50,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,50,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,51,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,51,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,51,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,51,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,51,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,51,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,51,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,51,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,51,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,51,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,51,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,52,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,52,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,52,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,52,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,52,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,52,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,52,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,52,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,52,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,52,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,52,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,53,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,53,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,53,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,53,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,53,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,53,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,53,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,53,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,53,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,53,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,53,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,54,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,54,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,54,1,small,0.10068057171440659,70.0,100.0,60,70
2,2,54,1,large,0.10068057171440656,70.0,100.0,60,70
2,2,54,1,very_small,0.054919829518736696,70.0,100.0,60,70
2,2,54,2,small,0.15182340822437412,70.0,100.0,60,70
2,2,54,2,large,0.15182340822437412,70.0,100.0,60,70
2,2,54,2,very_small,0.10068057171440659,70.0,100.0,60,70
2,2,54,3,small,0.19968689175068446,70.0,100.0,60,70
2,2,54,3,large,0.1996868917506845,70.0,100.0,60,70
2,2,54,3,very_small,0.15182340822437412,70.0,100.0,60,70
2,2,55,0,small,0.054919829518736696,70.0,100.0,60,70
2,2,55,0,large,0.054919829518736675,70.0,100.0,60,70
2,2,55,1,small,0.10068057171440659,70.0,100.0,60,70
